camera_model,generation,price,region,date,title,link
D500,1.0,32500,新北市,2019-06-25,D500,http://market.dcview.com/post/126642
D800,1.0,28000,台北市,2019-06-24,售Nikon D800E，水貨過保，盒單齊,http://market.dcview.com/post/126531
D810,1.0,37000,高雄市,2019-06-24,NIKON D810 水貨平輸,http://market.dcview.com/post/126460
D850,1.0,73000,新北市,2019-06-24,NIKON D850 公司貨 保內,http://market.dcview.com/post/126389
ZF,1.0,15000,高雄市,2019-06-24,高雄售 Carl Zeiss Distagon 2/28 ZF.2,http://market.dcview.com/post/126372
D750,1.0,28000,台南市,2019-06-23,NIKON D750,http://market.dcview.com/post/126320
D7200,1.0,17000,彰化縣,2019-06-23,NIKON D7200 公司貨單機身 保固至7.29,http://market.dcview.com/post/126264
D750,1.0,24000,高雄市,2019-06-22,D750 公司貨,http://market.dcview.com/post/126204
D800,1.0,28000,台北市,2019-06-22,售Nikon D800E，盒單齊,http://market.dcview.com/post/126185
D610,1.0,17000,台中市,2019-06-21,Nikon D610 國祥公司貨，極新,http://market.dcview.com/post/125946
D610,1.0,28800,雲林縣,2019-06-20,Nikon D610 全套拋售,http://market.dcview.com/post/125916
D810,1.0,25000,台南市,2019-06-20,[售] Nikon D810 國祥公司貨過保 盒單在 快門11萬,http://market.dcview.com/post/125887
D750,1.0,30000,新竹市,2019-06-20,D750 公司貨 保固內 快門11XXX,http://market.dcview.com/post/125869
Z7,1.0,93000,高雄市,2019-06-19,Nikon Z7 單機身/含FTZ 接環/公貨保內/3顆電池,http://market.dcview.com/post/125764
D810,1.0,70000,桃園市,2019-06-19,售 NIKON D810 / NIKKOR 24-70 2.8G,http://market.dcview.com/post/125758
D750,1.0,30000,高雄市,2019-06-19,Nikon D750 公司貨 8成新,http://market.dcview.com/post/125745
D750,1.0,28000,台中市,2019-06-19,D750(可以免費換快門序號機種)過保公司貨-快門2萬多,http://market.dcview.com/post/125699
D7200,1.0,15500,新竹縣,2019-06-19,NIKON D7200 快門18XXX 公司貨,http://market.dcview.com/post/125662
D810,1.0,70000,桃園市,2019-06-16,NIKON D810 / NIKKOR 24-70 2.8G,http://market.dcview.com/post/125323
Z7,1.0,95000,高雄市,2019-06-16,Nikon Z7 單機身/公貨保內/3顆電池,http://market.dcview.com/post/125271
D610,1.0,28800,台中市,2019-06-15,Nikon D610 全套,http://market.dcview.com/post/125178
D7200,1.0,14000,新竹市,2019-06-15,NIKON D7200 快門13XXX,http://market.dcview.com/post/125175
D800,1.0,25000,新竹市,2019-06-15,D800 快門6XXX 美品,http://market.dcview.com/post/125159
D610,1.0,12000,台中市,2019-06-15,Nikon D610 公司貨,http://market.dcview.com/post/125117
Z7,1.0,110000,台中市,2019-06-13,Nikon Z7 單機身 Z 24-70mm f/4 S,http://market.dcview.com/post/124896
D810,1.0,38000,台北市,2019-06-13,NIKON D810 過保公司貨,http://market.dcview.com/post/124820
D800,1.0,24900,高雄市,2019-06-12,"Nikon D800E 3,630 萬像全片幅單眼相機",http://market.dcview.com/post/124765
D750,1.0,28000,台北市,2019-06-12,Nikon D750 全幅單眼相機,http://market.dcview.com/post/124761
D7200,1.0,15500,新竹縣,2019-06-11,NIKON D7200 快門18XXX 公司貨,http://market.dcview.com/post/124599
ZF,1.0,40000,高雄市,2019-06-11,高雄售Zeiss 15/2.8 ZF.2 for nikon,http://market.dcview.com/post/124575
D800,1.0,26000,桃園市,2019-06-10,[售] NIKON D800 全片幅單眼相機 (公司貨),http://market.dcview.com/post/124465
D750,1.0,22000,高雄市,2019-06-10,Nikon D750 九成新,http://market.dcview.com/post/124429
D810,1.0,38000,台北市,2019-06-10,售Nikon D810 單機身，國祥公司貨,http://market.dcview.com/post/124388
D750,1.0,26000,台中市,2019-06-09,NIKON D750 公司貨,http://market.dcview.com/post/124268
D810,1.0,39000,台中市,2019-06-09,Nikon D810 公司貨 快門9千多,http://market.dcview.com/post/124237
D850,1.0,69000,桃園市,2019-06-09,平輸 D850,http://market.dcview.com/post/124223
D810,1.0,39000,台北市,2019-06-09,售Nikon D810 單機身，國祥公司貨,http://market.dcview.com/post/124196
D810,1.0,33500,台南市,2019-06-07,Nikon D810 單機身,http://market.dcview.com/post/124043
D800,1.0,25000,桃園市,2019-06-07,Nikon D800e 公司貨,http://market.dcview.com/post/124001
D810,1.0,39000,台北市,2019-06-07,售Nikon D810 單機身，國祥公司貨,http://market.dcview.com/post/123970
D7100,1.0,11950,新北市,2019-06-07,★ 【售】NIKON D7100 近全新 ★ 快門未滿5000張 ★,http://market.dcview.com/post/123960
D810,1.0,39000,台北市,2019-06-06,售Nikon D810 單機身，國祥公司貨,http://market.dcview.com/post/123947
D750,1.0,25000,高雄市,2019-06-06,D750 公司貨,http://market.dcview.com/post/123943
D610,1.0,20000,台北市,2019-06-06,NIKON D610,http://market.dcview.com/post/123937
D610,1.0,11000,高雄市,2019-06-06,NIKON D610 單機身 過保 公司貨,http://market.dcview.com/post/123847
D750,1.0,26000,桃園市,2019-06-05,Nikon D750 水貨,http://market.dcview.com/post/123667
D7200,1.0,16000,新竹市,2019-06-04,NIKON D7200 快門19XX 公司貨,http://market.dcview.com/post/123634
D810,1.0,36500,台中市,2019-06-03,NIKON D810 公 盒單全,http://market.dcview.com/post/123499
D810,1.0,34000,台南市,2019-06-03,Nikon D810,http://market.dcview.com/post/123486
D610,1.0,15000,新竹市,2019-06-03,Nikon D610 機身公司貨,http://market.dcview.com/post/123480
D750,1.0,25000,新竹縣,2019-06-03,d750 公司貨,http://market.dcview.com/post/123454
ZF,1.0,20000,台北市,2019-06-03,Zeiss Planar T* 1.4/85 ZF.2 For Nikon(已過保),http://market.dcview.com/post/123413
D810,1.0,39000,高雄市,2019-06-03,NIKON D810 公,http://market.dcview.com/post/123403
D850,1.0,71000,桃園市,2019-06-02,Nikon D850 平輸,http://market.dcview.com/post/123334
D7200,1.0,15000,新北市,2019-05-30,Nikon D7200 平行輸入,http://market.dcview.com/post/122992
D5,1.0,32000,新北市,2019-05-30,Nikon D5 XQD版 / Nikon D810,http://market.dcview.com/post/122950
D7200,1.0,16000,新竹市,2019-05-29,NIKON D7200 快門19XX 公司貨,http://market.dcview.com/post/122797
D7200,1.0,17500,高雄市,2019-05-29,9.9成新 公司貨 Nikon D7200 快門約2450,http://market.dcview.com/post/122737
D750,1.0,26000,台中市,2019-05-29,"Nikon D750 單機身, 公司貨, 過保",http://market.dcview.com/post/122701
D750,1.0,25000,新竹市,2019-05-28,d750 公司貨,http://market.dcview.com/post/122608
D800,1.0,99999,苗栗縣,2019-05-28,售 Nikon enel15 for d800 d500 d750,http://market.dcview.com/post/122605
D750,1.0,25000,彰化縣,2019-05-28,D750 公司貨 快門6XXX 過保 彰化內皆可面交看機子,http://market.dcview.com/post/122589
D600,1.0,50000,台北市,2019-05-27,【售】D600、D4公司貨,http://market.dcview.com/post/122525
D800,1.0,23000,台北市,2019-05-27,售nikon d800e,http://market.dcview.com/post/122448
D850,1.0,72000,嘉義市,2019-05-26,NIKON D850 (公),http://market.dcview.com/post/122317
D810,1.0,39000,高雄市,2019-05-26,NIKON D810 水貨平輸,http://market.dcview.com/post/122300
ZF,1.0,22000,台北市,2019-05-25,(已絕版)Zeiss Planar T* 1.4/85 ZF.2 For Nikon,http://market.dcview.com/post/122159
D610,1.0,17000,高雄市,2019-05-24,"NIKON D610 過保公司貨 三千快門 外觀如新 含兩原電 贈品色手把,高雄面交為主 其它縣市可討論",http://market.dcview.com/post/122138
D610,1.0,18000,高雄市,2019-05-24,"NIKON D610 極新三千快門 過保公司貨 含兩原電 贈美科手把,高雄面交為主 其它縣市可討論",http://market.dcview.com/post/122087
D610,1.0,17000,新竹市,2019-05-22,Nikon D610 機身 公司貨,http://market.dcview.com/post/121810
D750,1.0,24000,苗栗縣,2019-05-19,Nikon D750,http://market.dcview.com/post/121413
D750,1.0,25500,新北市,2019-05-19,NIKON D750 (公),http://market.dcview.com/post/121271
D750,1.0,29720,彰化縣,2019-05-18,Nikon D750 公司貨.,http://market.dcview.com/post/121196
D850,1.0,67000,台北市,2019-05-18,"售Nikon D850, 相機王水貨，保固中",http://market.dcview.com/post/121187
D850,1.0,67000,台北市,2019-05-17,"售Nikon D850, 相機王水貨，保固中",http://market.dcview.com/post/121081
D810,1.0,38000,苗栗縣,2019-05-17,NIKON D810,http://market.dcview.com/post/121065
D5,1.0,88000,台北市,2019-05-17,Nikon D5,http://market.dcview.com/post/121029
D850,1.0,67000,新北市,2019-05-17,Nikon D850 (公),http://market.dcview.com/post/120994
D850,1.0,69000,台北市,2019-05-17,"售Nikon D850, 相機王水貨",http://market.dcview.com/post/120983
D810,1.0,39000,台中市,2019-05-16,NIKON D810 公 盒單全,http://market.dcview.com/post/120929
D750,1.0,25500,新北市,2019-05-16,NIKON D750 (水),http://market.dcview.com/post/120894
D5600,1.0,11000,屏東縣,2019-05-15,Nikon d5600 單機身 公司貨,http://market.dcview.com/post/120793
D750,1.0,27000,台中市,2019-05-15,NIKON D750 (公司貨),http://market.dcview.com/post/120679
D850,1.0,68000,台中市,2019-05-14,NIKON D850 公司貨,http://market.dcview.com/post/120645
D5600,1.0,11000,屏東縣,2019-05-14,Nikon d5600 單機身 公司貨,http://market.dcview.com/post/120617
D810,1.0,38000,台北市,2019-05-14,Nikon D810 單機身,http://market.dcview.com/post/120476
D800,1.0,20000,台南市,2019-05-13,Nikon D800 公司貨,http://market.dcview.com/post/120414
D810,1.0,40000,台中市,2019-05-12,NIKON D810 公 盒單全,http://market.dcview.com/post/120233
D850,1.0,67000,高雄市,2019-05-12,D850,http://market.dcview.com/post/120229
D750,1.0,28000,台北市,2019-05-12,Nikon D750 相機王水貨,http://market.dcview.com/post/120187
D750,1.0,28000,台北市,2019-05-12,Nikon D750 相機王水貨,http://market.dcview.com/post/120186
D850,1.0,69000,高雄市,2019-05-11,D850,http://market.dcview.com/post/120164
D810,1.0,30000,台南市,2019-05-11,售Nikon D810 快門11萬,http://market.dcview.com/post/120154
D800,1.0,20000,台南市,2019-05-11,D800 單機身公司貨,http://market.dcview.com/post/120102
D810,1.0,42000,高雄市,2019-05-11,NIKON D810 水貨平輸,http://market.dcview.com/post/120066
D610,1.0,12000,台北市,2019-05-10,NIKON D610 無盒無單 但是幾乎全新,http://market.dcview.com/post/119907
D850,1.0,70000,台南市,2019-05-09,售NIKON D850,http://market.dcview.com/post/119802
D7200,1.0,17000,高雄市,2019-05-07,Nikon D7200 公司貨保內 盒單 配件 齊全,http://market.dcview.com/post/119524
D850,1.0,75000,台南市,2019-05-07,售NIKON D850,http://market.dcview.com/post/119515
D850,1.0,85000,台南市,2019-05-07,售NIKON D850,http://market.dcview.com/post/119501
D750,1.0,27900,高雄市,2019-05-06,Nikon D750 公司貨 有盒過保 原電4顆 (高雄),http://market.dcview.com/post/119293
D810,1.0,33500,高雄市,2019-05-05,NIKON D810,http://market.dcview.com/post/119158
D800,1.0,21000,台南市,2019-05-04,Nikon D800 快門48000 有盒單,http://market.dcview.com/post/118993
D810,1.0,45000,高雄市,2019-05-03,D810,http://market.dcview.com/post/118927
D610,1.0,14000,台南市,2019-05-02,售Nikon D610 公過保 快門1萬7左右,http://market.dcview.com/post/118818
D850,1.0,70000,新竹市,2019-05-02,NIKON D850 公司貨,http://market.dcview.com/post/118815
D750,1.0,29000,高雄市,2019-05-02,Nikon D750 過保公司貨,http://market.dcview.com/post/118813
D800,1.0,28000,新竹縣,2019-05-02,d800 公司貨 快門五千多,http://market.dcview.com/post/118705
D5,1.0,75500,台南市,2019-05-02,【售】Nikon D850 單機身 配件齊全 (D810 D5 D4S 參考,http://market.dcview.com/post/118673
D610,1.0,12000,屏東縣,2019-04-30,NIKON D610 公司貨 送副廠把手,http://market.dcview.com/post/118446
D810,1.0,42500,新北市,2019-04-27,NIKON D810 公司貨 極少快門 約兩萬八 有盒有單,http://market.dcview.com/post/118005
D750,1.0,19000,台北市,2019-04-27,Nikon D750 水貨,http://market.dcview.com/post/117919
D800,1.0,28000,台北市,2019-04-26,"售Nikon D800E, 盒單齊全",http://market.dcview.com/post/117851
D800,1.0,28000,新竹市,2019-04-26,d800 公司貨 快門五千多,http://market.dcview.com/post/117764
D800,1.0,29000,台北市,2019-04-25,售Nikon D800E，水貨過保，盒單齊,http://market.dcview.com/post/117689
D750,1.0,30000,高雄市,2019-04-24,NIKON D750(另有24-70VR、SB910),http://market.dcview.com/post/117403
D750,1.0,30000,高雄市,2019-04-23,（公司貨）Nikon D750 完整盒裝,http://market.dcview.com/post/117367
D610,1.0,17000,新北市,2019-04-23,NIKON D610 機身,http://market.dcview.com/post/117313
D810,1.0,33500,高雄市,2019-04-22,NIKON D810,http://market.dcview.com/post/117258
D750,1.0,30000,台中市,2019-04-22,NIKON D750 公司貨 保固中,http://market.dcview.com/post/117244
D5,1.0,135000,台中市,2019-04-22,Nikon (CF版）D5,http://market.dcview.com/post/117200
D500,1.0,34000,高雄市,2019-04-22,D500、D7200,http://market.dcview.com/post/117157
D850,1.0,76000,台中市,2019-04-21,NIKON D850 公司貨,http://market.dcview.com/post/116980
D800,1.0,29000,台北市,2019-04-21,售Nikon D800E，盒單齊,http://market.dcview.com/post/116975
D810,1.0,36000,台北市,2019-04-20,Nikon d810 低快門機身,http://market.dcview.com/post/116884
D800,1.0,29000,台北市,2019-04-20,售Nikon D800E，水貨過保，盒單齊,http://market.dcview.com/post/116837
D750,1.0,22000,高雄市,2019-04-19,Nikon D750 水貨 九成新,http://market.dcview.com/post/116761
D610,1.0,14200,台南市,2019-04-19,Nikon D610 公司貨,http://market.dcview.com/post/116741
D810,1.0,35000,台中市,2019-04-19,Nikon D810 含副廠把手,http://market.dcview.com/post/116705
D750,1.0,30000,高雄市,2019-04-18,Nikon D750 公司貨 九成新,http://market.dcview.com/post/116514
D750,1.0,20000,台中市,2019-04-18,NIKON D750,http://market.dcview.com/post/116507
D750,1.0,35000,高雄市,2019-04-17,Nikon D750 公司貨 品像新 2019年1月購入,http://market.dcview.com/post/116484
D5,1.0,80000,台北市,2019-04-17,Nikon D5 機身,http://market.dcview.com/post/116469
D750,1.0,28500,新北市,2019-04-17,Nikon D750 機身 EN-EL15 x2,http://market.dcview.com/post/116448
D5,1.0,98000,台北市,2019-04-17,Nikon D5 機身,http://market.dcview.com/post/116430
D5,1.0,108000,台北市,2019-04-17,Nikon D5 機身,http://market.dcview.com/post/116429
D750,1.0,29000,桃園市,2019-04-16,Nikon D750 公司貨機身 快門數11XXX 品項極新,http://market.dcview.com/post/116277
D750,1.0,28000,台北市,2019-04-14,Nikon D750 公司貨過保,http://market.dcview.com/post/115931
ZF,1.0,23000,台北市,2019-04-14,Zeiss Planar T* 1.4/85 ZF.2 For Nikon,http://market.dcview.com/post/115923
D750,1.0,25000,新竹市,2019-04-14,NIKON D750 公司貨 快門五萬多,http://market.dcview.com/post/115884
D750,1.0,27000,高雄市,2019-04-13,"NIKON D750,20/1.8,SB700",http://market.dcview.com/post/115722
D810,1.0,34000,高雄市,2019-04-13,D810,http://market.dcview.com/post/115622
D850,1.0,65000,台中市,2019-04-12,d850,http://market.dcview.com/post/115529
D610,1.0,21500,新北市,2019-04-12,NIKON D610 新機(公司貨),http://market.dcview.com/post/115471
D810,1.0,37000,台南市,2019-04-11,Nikon D810,http://market.dcview.com/post/115373
D750,1.0,27000,台北市,2019-04-10,Ｎikon D750 公司貨,http://market.dcview.com/post/115246
D750,1.0,31000,台中市,2019-04-10,NIKON D750 公司貨單機身保固中,http://market.dcview.com/post/115216
D600,1.0,22000,新北市,2019-04-10,NIKON D600 公司貨、盒單齊全(已登記換D610新機),http://market.dcview.com/post/115120
D810,1.0,42500,台北市,2019-04-09,[新北市] NIKON D810 公司貨 有盒有單 (快門少),http://market.dcview.com/post/114955
D850,1.0,72500,桃園市,2019-04-08,Nikon D850 平輸 保內,http://market.dcview.com/post/114870
D7200,1.0,16000,台北市,2019-04-08,Nikon D7200 單機身 公司貨 保固中,http://market.dcview.com/post/114854
D750,1.0,29500,新北市,2019-04-08,nikon D750 (公),http://market.dcview.com/post/114792
D600,1.0,24000,新北市,2019-04-07,NIKON D600 公司貨、盒單齊全(已登記換D610新機),http://market.dcview.com/post/114692
D850,1.0,65000,台北市,2019-04-07,Nikon D850〔Body〕相機王水貨,http://market.dcview.com/post/114688
D750,1.0,26500,台中市,2019-04-07,Nikon D750 平輸過保,http://market.dcview.com/post/114652
D850,1.0,70000,台北市,2019-04-06,Nikon D850〔Body〕相機王水貨,http://market.dcview.com/post/114568
D750,1.0,25000,台北市,2019-04-06,NIKON D750 公司貨 單機身,http://market.dcview.com/post/114517
D750,1.0,30000,台中市,2019-04-06,"Nikon D750 單機身, 公司貨, 過保",http://market.dcview.com/post/114462
D750,1.0,19000,台中市,2019-04-05,NIKON D750,http://market.dcview.com/post/114392
D850,1.0,72000,台中市,2019-04-05,NIKON D850,http://market.dcview.com/post/114391
D810,1.0,43000,台北市,2019-04-05,D810 公司貨已過保 (非職業機),http://market.dcview.com/post/114353
Z6,1.0,55000,新竹縣,2019-04-04,售nikon Z6 單機身 & nikon 35mm F1.8S Z鏡,http://market.dcview.com/post/114151
D750,1.0,30000,台北市,2019-04-04,NIKON D750 公司貨 單機身,http://market.dcview.com/post/114148
D850,1.0,78000,台北市,2019-04-03,Nikon D850,http://market.dcview.com/post/114096
D810,1.0,26000,台北市,2019-04-03,Nikon D810 body 單機身 盒單均在,http://market.dcview.com/post/114092
D800,1.0,21000,台南市,2019-04-02,Nikon D800 單機身 公司貨,http://market.dcview.com/post/113935
D7200,1.0,16800,台北市,2019-03-31,Nikon D7200 單機身 公司貨 保固中,http://market.dcview.com/post/113609
D850,1.0,73500,新北市,2019-03-31,Nikon D850 平輸 保內,http://market.dcview.com/post/113603
D610,1.0,14000,屏東縣,2019-03-31,NIKON D610,http://market.dcview.com/post/113562
D850,1.0,72000,台北市,2019-03-29,D850 國祥公司貨,http://market.dcview.com/post/113313
D750,1.0,26500,新竹市,2019-03-29,nikon D750 快門41XXX,http://market.dcview.com/post/113287
D610,1.0,16000,高雄市,2019-03-29,NIKON D610,http://market.dcview.com/post/113245
D500,1.0,30000,桃園市,2019-03-28,Nikon D500 單機身 國祥公司貨 已過保,http://market.dcview.com/post/113094
D7200,1.0,15000,台北市,2019-03-27,D7200 保內相機王水貨,http://market.dcview.com/post/113040
D750,1.0,25000,高雄市,2019-03-27,D750 17-35 24-85,http://market.dcview.com/post/113008
