,camera_model,generation,price,region,date,title,link
2636,Z7,1,46000,台北市,2021-04-30,"""急售"" Nikon Z7 相機王水貨過保固 可刀",http://market.dcview.com/post/229410
2637,Z50,1,15500,桃園市,2021-04-30,Nikon Z50 單機身 國祥公司貨,http://market.dcview.com/post/229347
2638,Z7,1,48000,台北市,2021-04-29,"""急售"" Nikon Z7 相機王水貨過保固 可刀",http://market.dcview.com/post/229219
2639,Z7,1,48000,台北市,2021-04-28,"""急售"" Nikon Z7 相機王水貨過保固 可刀",http://market.dcview.com/post/229099
2640,Z7,1,48000,桃園市,2021-04-26,Nikon Z7 公司貨 快門一萬多,http://market.dcview.com/post/228835
2641,Z6,1,27000,新北市,2021-04-26,D500 贈手把 身無傷如新 z6 z7 z9 d850 d780 d5 d6 參考,http://market.dcview.com/post/228799
2642,Z50,1,15500,桃園市,2021-04-25,Nikon Z50 單機身 國祥公司貨,http://market.dcview.com/post/228640
2657,Z6,1,31000,台北市,2021-04-15,NIKON Z6 [公司貨],http://market.dcview.com/post/227149
2660,Z7,1,49000,新北市,2021-04-12,Nikon Z7 公司貨 單機身,http://market.dcview.com/post/226736
2662,Z6,1,31500,新竹市,2021-04-11,Nikon Z6 (公司貨),http://market.dcview.com/post/226535
2664,Z7,1,49000,新北市,2021-04-10,Nikon Z7 公司貨 單機身,http://market.dcview.com/post/226397
2669,Z7,1,49000,新北市,2021-04-07,Nikon Z7 公司貨 單機身,http://market.dcview.com/post/225981
2678,Z6,1,32000,新北市,2021-04-05,Z6 單機身,http://market.dcview.com/post/225596
2680,Z50,1,24600,台中市,2021-04-03,nikon Z50 機身 ＋ FTZ,http://market.dcview.com/post/225366
2689,Z6,2,55000,台北市,2021-03-28,原價59980 全新公司貨 Nikon Z62 Z6 II 單機身,http://market.dcview.com/post/224499
2704,Z6,1,32000,高雄市,2021-03-19,Z6 贈送二手64G XQD,http://market.dcview.com/post/222665
2707,Z6,1,32000,高雄市,2021-03-19,Z6,http://market.dcview.com/post/222514
2715,Z7,1,49000,新北市,2021-03-14,Nikon Z7 公司貨 單機身,http://market.dcview.com/post/221626
2717,Z6,1,28000,新北市,2021-03-13,Nikon Z6 公司貨,http://market.dcview.com/post/221555
2720,Z6,1,29000,台北市,2021-03-12,NIKON Z6 國祥公司貨 過保,http://market.dcview.com/post/221381
2721,Z7,1,54000,高雄市,2021-03-12,二手 近新 公司貨 Nikon Z7 單機身 快門數568 保固內 全機包膜 螢幕已貼玻璃保護貼 送L底板 可加購配件,http://market.dcview.com/post/221362
2723,Z6,1,32000,台北市,2021-03-12,Z6,http://market.dcview.com/post/221297
2726,Z5,1,30000,新北市,2021-03-11,Nikon Z5 單機身 公司貨 保內 快門數低 機身無損近全新,http://market.dcview.com/post/221230
2735,Z6,1,31000,台北市,2021-03-09,Z6 XQD,http://market.dcview.com/post/220705
2736,Z6,1,30800,台北市,2021-03-08,NIKON Z6 國祥公司貨 過保,http://market.dcview.com/post/220632
2738,Z6,1,30000,新北市,2021-03-08,Nikon Z6 公司貨,http://market.dcview.com/post/220576
2740,Z6,2,56800,桃園市,2021-03-07,【售】全新 Nikon尼康 Z6 II Z62 單機身只要56800元 (有貨了!快搶!),http://market.dcview.com/post/220482
2741,Z7,2,85500,桃園市,2021-03-07,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/220481
2744,Z7,1,43000,高雄市,2021-03-07,nikon z7,http://market.dcview.com/post/220439
2746,Z6,1,32000,台中市,2021-03-05,Z6,http://market.dcview.com/post/220186
2748,Z6,1,49000,高雄市,2021-03-05,售 Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/220040
2749,Z6,1,45000,高雄市,2021-03-04,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219979
2751,Z6,2,55000,台北市,2021-03-04,全新公司貨 Nikon Z6II Z62 Z6 II 單機身,http://market.dcview.com/post/219922
2752,Z6,2,54900,桃園市,2021-03-04,【售】全新 Nikon尼康 Z6 II Z62 單機身只要54900元,http://market.dcview.com/post/219920
2753,Z6,2,55300,台北市,2021-03-04,全新公司貨 Nikon Z6II Z62 Z6 II 單機身,http://market.dcview.com/post/219889
2754,Z6,1,33000,台北市,2021-03-04,Z6,http://market.dcview.com/post/219884
2755,Z7,2,84500,桃園市,2021-03-04,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84500元,http://market.dcview.com/post/219876
2756,Z6,2,55800,桃園市,2021-03-04,【售】全新 Nikon尼康 Z6 II Z62 單機身只要55800元,http://market.dcview.com/post/219875
2758,Z6,1,49000,高雄市,2021-03-03,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219784
2759,Z6,2,56800,台北市,2021-03-03,全新公司貨 Nikon Z6II Z62 Z6 II 單機身,http://market.dcview.com/post/219739
2760,Z6,1,45000,高雄市,2021-03-03,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219669
2762,Z6,2,56800,桃園市,2021-03-02,【售】全新 Nikon尼康 Z6 II Z62 單機身只要56800元 (有貨了!快搶!),http://market.dcview.com/post/219621
2763,Z7,2,85500,桃園市,2021-03-02,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/219620
2764,Z6,1,49000,高雄市,2021-03-02,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219606
2765,Z6,1,32000,桃園市,2021-03-02,NIKON Z6 國祥公司貨 過保,http://market.dcview.com/post/219562
2766,Z6,1,49000,高雄市,2021-03-02,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219479
2768,Z6,1,49000,高雄市,2021-03-01,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219322
2774,Z7,2,85500,桃園市,2021-02-26,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元(只到2/28),http://market.dcview.com/post/218912
2778,Z7,2,85500,桃園市,2021-02-24,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/218759
2784,Z6,2,56800,桃園市,2021-02-23,【售】全新 Nikon尼康 Z6 II Z62 單機身(公司貨現貨)只要56800元 (請把握!),http://market.dcview.com/post/218581
2789,Z7,2,85500,桃園市,2021-02-22,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/218422
2803,Z6,1,36000,高雄市,2021-02-18,Z6 單機身 平輸剛過保 快門不到五千,http://market.dcview.com/post/217706
2804,Z6,2,56800,桃園市,2021-02-18,【售】全新 Nikon尼康 Z6 II Z62 單機身(公司貨現貨)只要56800元 (請把握!),http://market.dcview.com/post/217693
2805,Z7,2,85500,桃園市,2021-02-17,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/217507
2807,Z7,2,85500,桃園市,2021-02-17,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/217401
2811,Z6,1,40000,高雄市,2021-02-14,Nikon Z6 公司貨保固內,http://market.dcview.com/post/217033
2812,Z5,1,30000,台北市,2021-02-13,售 . NIKON Z5 水貨,http://market.dcview.com/post/216955
2813,Z5,1,30000,台南市,2021-02-12,Nikon Z5 單機身,http://market.dcview.com/post/216792
2815,Z7,2,85500,桃園市,2021-02-08,【售】全新 Nikon尼康 Z7 II Z72 單機身(公司貨現貨)只要85500元 (請把握!),http://market.dcview.com/post/216338
2822,Z7,2,85000,桃園市,2021-02-05,【售】全新 Nikon尼康 Z7 II Z72 單機身(總代理公司貨)只要85000元,http://market.dcview.com/post/215791
2827,Z7,2,85490,台北市,2021-02-02,【售】全新 Nikon尼康 Z7 II Z72 單機身(總代理公司貨)只要85490元,http://market.dcview.com/post/215276
2831,Z6,1,40000,彰化縣,2021-01-31,Z6 公司貨 保固中,http://market.dcview.com/post/214978
2832,Z6,1,36000,台北市,2021-01-30,Nikon Z6 公司貨保固內,http://market.dcview.com/post/214939
2834,Z6,1,38000,台北市,2021-01-30,Nikon z6,http://market.dcview.com/post/214840
2842,Z7,2,84500,桃園市,2021-01-26,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84500元(僅此一套!),http://market.dcview.com/post/214211
2843,Z7,2,84990,嘉義市,2021-01-25,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送128G記憶卡!,http://market.dcview.com/post/214108
2846,Z6,1,37500,新北市,2021-01-23,z6 公司貨過保,http://market.dcview.com/post/213871
2847,Z6,1,35000,高雄市,2021-01-23,NIKON Z6(公司貨過保),http://market.dcview.com/post/213832
2848,Z7,2,84990,桃園市,2021-01-23,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/213827
2849,Z7,2,84990,桃園市,2021-01-21,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/213604
2854,Z6,1,35000,台中市,2021-01-19,NIKON Z6 極新水貨保固到今年十月,http://market.dcview.com/post/213243
2855,Z7,2,84990,桃園市,2021-01-19,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/213228
2857,Z7,2,84990,桃園市,2021-01-17,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212937
2859,Z7,2,84990,桃園市,2021-01-16,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212816
2860,Z6,1,35000,台中市,2021-01-15,NIKON Z6 極新水貨保固到今年十月,http://market.dcview.com/post/212799
2861,Z7,2,84990,桃園市,2021-01-15,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212714
2865,Z7,2,84990,桃園市,2021-01-13,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212434
2866,Z6,2,56500,高雄市,2021-01-12,Nikon z6II,http://market.dcview.com/post/212313
2867,Z6,1,35000,新竹市,2021-01-11,Z6 公司貨盒單配件齊全一樣不缺 新品已包膜 快門一萬八 99新,http://market.dcview.com/post/212183
2868,Z7,2,84990,桃園市,2021-01-11,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212072
2870,Z6,2,55000,高雄市,2021-01-08,Nikon 公司貨 Z6 II,http://market.dcview.com/post/211773
2871,Z6,1,35000,高雄市,2021-01-08,NIKON Z6(公司貨過保),http://market.dcview.com/post/211713
2875,Z7,2,85980,桃園市,2021-01-06,【售】全新 Nikon 尼康 Z7 II Z72 單機身(總代理公司貨)只要85980元,http://market.dcview.com/post/211369
2882,Z7,1,50000,台中市,2020-12-30,NIKON Z7 水貨 保固內,http://market.dcview.com/post/210599
2887,Z6,2,55500,台北市,2020-12-24,尼康Nikon Z6 ii Z6ii 機身 全新公司貨,http://market.dcview.com/post/209915
2889,Z6,1,43000,高雄市,2020-12-24,NIKON Z6(公司貨過保),http://market.dcview.com/post/209868
2891,Z7,1,38000,台北市,2020-12-23,Nikon Z7 相機王水貨未過保,http://market.dcview.com/post/209732
2892,Z6,1,40000,高雄市,2020-12-23,z6 單機身公司貨,http://market.dcview.com/post/209696
2893,Z6,1,28500,台南市,2020-12-21,Nikon Z6 單機身 公司貨,http://market.dcview.com/post/209523
2895,Z6,2,55000,台北市,2020-12-21,Nikon Z6ii 全新未拆公司貨,http://market.dcview.com/post/209392
2897,Z6,2,58000,台中市,2020-12-20,Nikon z6ii 公司貨幣全新未拆,http://market.dcview.com/post/209288
2898,Z6,1,33000,台南市,2020-12-20,Nikon Z6 全幅無反機 2020年5月購買 平輸保固內 快門12556 使用中,http://market.dcview.com/post/209260
2901,Z6,1,30000,台南市,2020-12-18,Nikon Z6 單機身 公司貨,http://market.dcview.com/post/209072
2902,Z6,1,37000,新北市,2020-12-18,nikon z6 公司貨,http://market.dcview.com/post/209030
2903,Z6,2,60000,台北市,2020-12-17,Nikon Z6 ii Z6ll機身 (全新公司貨),http://market.dcview.com/post/208989
2906,Z6,1,37000,新北市,2020-12-17,nikon z6 公司貨 9成新,http://market.dcview.com/post/208855
2907,Z6,1,30000,台南市,2020-12-16,Nikon Z6 公司貨,http://market.dcview.com/post/208751
2911,Z6,1,40000,桃園市,2020-12-15,NIKON Z6 公司貨 XQD32G 攝影包,http://market.dcview.com/post/208628
2917,Z6,2,56980,桃園市,2020-12-10,【售】全新 Nikon 尼康 Z6 II Z62 BODY 單機身(公司貨)只要56980元(請把握!),http://market.dcview.com/post/207888
2918,Z7,2,85980,桃園市,2020-12-09,【售】全新 Nikon 尼康 Z7 II Z72 單機身(總代理公司貨)只要85980元,http://market.dcview.com/post/207772
2921,Z6,2,56900,台北市,2020-12-08,全新公司貨 Nikon Z6II Z62 Z6 II 單機身,http://market.dcview.com/post/207532
2922,Z6,2,58000,台北市,2020-12-07,全新公司貨 Nikon Z6II Z62 Z6 II 單機身,http://market.dcview.com/post/207397
2923,Z6,2,56980,桃園市,2020-12-07,【售】全新 Nikon 尼康 Z6 II Z62 BODY 單機身(公司貨)只要56980元(請把握!),http://market.dcview.com/post/207392
2924,Z7,2,88000,台北市,2020-12-07,全新公司貨 Nikon Z7 II Z72 Z7II 單機身,http://market.dcview.com/post/207351
2925,Z6,2,58000,台北市,2020-12-07,全新公司貨 Nikon Z6II Z62 Z6 II 單機身,http://market.dcview.com/post/207349
2927,Z6,2,54500,台北市,2020-12-06,全新公司貨 Nikon Z6II Z6 II 單機身,http://market.dcview.com/post/207247
2928,Z6,1,40000,桃園市,2020-12-06,NIKON Z6 公司貨 XQD32G 攝影包,http://market.dcview.com/post/207135
2932,Z6,2,58500,桃園市,2020-12-01,Nikon Z6 ii 機身 (公司貨保固內) (可加購FTZ 及 24-70mm s),http://market.dcview.com/post/206524
2933,Z6,1,35800,桃園市,2020-12-01,Nikon Z6 機身 (平輸保固內) (可加購FTZ轉接環),http://market.dcview.com/post/206489
2935,Z7,2,84980,桃園市,2020-12-01,【售】全新 Nikon 尼康 Z7 II Z72 單機身(總代理公司貨)只要84980元(可遇不可求!),http://market.dcview.com/post/206435
2937,Z7,2,84980,桃園市,2020-12-01,【售】全新 Nikon 尼康 Z7 II Z72 單機身(總代理公司貨)只要84980元(可遇不可求!),http://market.dcview.com/post/206418
2938,Z6,1,36000,桃園市,2020-11-30,Nikon Z6 機身 (平輸) (可含FTZ轉接環),http://market.dcview.com/post/206382
2944,Z6,1,32500,新北市,2020-11-23,nikon z6 水貨,http://market.dcview.com/post/205380
2945,Z50,1,19000,屏東縣,2020-11-23,Nikon z50 單機身公司貨,http://market.dcview.com/post/205270
2951,Z7,1,58500,台中市,2020-11-20,售：Nikon Z7 (單機身_公司貨）,http://market.dcview.com/post/204931
2955,Z50,1,20000,屏東縣,2020-11-13,Nikon z50 單機身公司貨,http://market.dcview.com/post/203819
2957,Z6,2,58000,台北市,2020-11-13,全新公司貨 Nikon Z6II Z6 II 單機身,http://market.dcview.com/post/203794
2958,Z6,2,58000,台北市,2020-11-13,全新公司貨 Nikon尼康 Z6II Z6 II 單機身,http://market.dcview.com/post/203786
2960,Z6,2,58980,台北市,2020-11-12,全新公司貨 Nikon尼康 Z6II Z6 II 單機身,http://market.dcview.com/post/203687
2969,Z7,1,59000,桃園市,2020-11-04,NIKON Z7 公司貨保固內 / 120G XQD&讀卡機,http://market.dcview.com/post/202484
2976,Z6,1,36000,台北市,2020-10-29,nikon z6 單機身 公司貨剛過保,http://market.dcview.com/post/201602
2979,Z6,1,37000,桃園市,2020-10-27,Nikon z6 機身,http://market.dcview.com/post/201204
2988,Z6,1,40000,台北市,2020-10-17,Nikon Z6、24-70mmF2.8S、35mmF1.8S,http://market.dcview.com/post/199704
3022,Z6,1,37000,新竹縣,2020-09-13,nikon z6 公司貨 單機身 無盒單,http://market.dcview.com/post/194929
3023,Z7,1,59500,台中市,2020-09-09,Nikon Z7（公司貨）單機身,http://market.dcview.com/post/194371
3025,Z6,1,37000,新竹縣,2020-09-08,nikon z6 公司貨 單機身 無盒單,http://market.dcview.com/post/194212
3033,Z50,1,25000,台中市,2020-09-03,NIKON Z50 BODY,http://market.dcview.com/post/193554
3040,Z50,1,21500,高雄市,2020-08-27,Nikon Z50,http://market.dcview.com/post/192733
3055,Z6,1,42000,台北市,2020-08-07,Nikon Z6 公司貨,http://market.dcview.com/post/189842
3061,Z6,1,38000,新北市,2020-08-03,Nikon Z6 公司貨過保,http://market.dcview.com/post/189258
3098,Z6,1,42000,高雄市,2020-07-01,Nikon Z6,http://market.dcview.com/post/184637
3105,Z6,1,47500,新竹市,2020-06-22,極新未註冊 Nikon Z6 國祥公司貨,http://market.dcview.com/post/183436
3113,Z6,1,40000,台中市,2020-06-12,nikon Z6,http://market.dcview.com/post/182163
3199,Z6,1,40000,新北市,2020-04-07,Nikon Z6,http://market.dcview.com/post/172959
3200,Z6,1,40000,新北市,2020-04-07,Nikon Z6,http://market.dcview.com/post/172958
3201,Z6,1,43000,新北市,2020-04-07,Nikon Z6,http://market.dcview.com/post/172947
3208,ZF,1,25000,桃園市,2020-04-01,Carl Zeiss Milvus 1.4/35 ZF.2 FOR NIKON,http://market.dcview.com/post/172072
3254,ZF,1,30000,新北市,2020-03-07,Carl Zeiss Milvus 1.4/35 ZF.2 FOR NIKON,http://market.dcview.com/post/167831
3257,Z50,1,32000,高雄市,2020-03-05,NIKON Z50 16-50 & 55-250 公司貨,http://market.dcview.com/post/167346
3265,ZF,1,30000,新北市,2020-03-03,Carl Zeiss Milvus 1.4/35 ZF.2 FOR NIKON,http://market.dcview.com/post/166872
3272,ZF,1,30000,新北市,2020-03-01,Carl Zeiss Milvus 1.4/35 ZF.2 FOR NIKON,http://market.dcview.com/post/166520
3278,ZF,1,30000,新北市,2020-02-24,Carl Zeiss Milvus 1.4/35 ZF.2 FOR NIKON,http://market.dcview.com/post/165737
3282,Z50,1,25000,高雄市,2020-02-21,NIKON Z50 16-50公司貨,http://market.dcview.com/post/165196
3284,Z6,1,51000,高雄市,2020-02-19,售nikon Z6 公司貨(保固中),http://market.dcview.com/post/164912
3305,Z6,1,48000,桃園市,2020-02-10,NIKON Z6/35/85 公司貨出清,http://market.dcview.com/post/163341
3312,Z6,1,45000,台南市,2020-02-04,售nikon Z6 公司貨機身,http://market.dcview.com/post/162507
3400,Z50,1,25000,高雄市,2019-12-24,NIKON Z50 16-50公司貨,http://market.dcview.com/post/155851
3439,Z6,1,46000,台北市,2019-12-07,售Nikon Z6 單機身，國祥公司貨,http://market.dcview.com/post/152957
3442,Z6,1,48000,台北市,2019-12-06,售Nikon Z6 單機身，國祥公司貨保固中,http://market.dcview.com/post/152804
3483,Z50,1,25700,台北市,2019-11-16,全新公司貨 Nikon Z50 單機身,http://market.dcview.com/post/149459
3581,Z6,1,50000,台北市,2019-09-23,售Nikon Z6 單機身，國祥公司貨保固中,http://market.dcview.com/post/140453
3582,Z6,1,50000,台北市,2019-09-22,售Nikon Z6 單機身，國祥公司貨保固中,http://market.dcview.com/post/140294
3583,Z6,1,50000,台北市,2019-09-21,售Nikon Z6 單機身，國祥公司貨保固中,http://market.dcview.com/post/140243
3597,Z50,1,15500,台中市,2019-09-13,nikon z 50/1.8s 公司貨 保內,http://market.dcview.com/post/138829
3646,Z50,1,16800,台中市,2019-08-18,nikon z 50/1.8s 公司貨,http://market.dcview.com/post/134579
3759,ZF,1,40000,高雄市,2019-06-11,高雄售Zeiss 15/2.8 ZF.2 for nikon,http://market.dcview.com/post/124575
3781,ZF,1,20000,台北市,2019-06-03,Zeiss Planar T* 1.4/85 ZF.2 For Nikon(已過保),http://market.dcview.com/post/123413
3796,ZF,1,22000,台北市,2019-05-25,(已絕版)Zeiss Planar T* 1.4/85 ZF.2 For Nikon,http://market.dcview.com/post/122159
3868,ZF,1,23000,台北市,2019-04-14,Zeiss Planar T* 1.4/85 ZF.2 For Nikon,http://market.dcview.com/post/115923
3973,ZF,1,24500,台北市,2019-02-16,蔡司 Planar T* 1.4/85 ZF.2 For Nikon 未過保到2019.5.30,http://market.dcview.com/post/106745
4237,ZF,1,25000,新竹縣,2018-09-12,Zeiss Milvus2.0/50M ZF 2(FOR NIKON),http://market.dcview.com/post/84677
